id	a	b	e	g	j	k	l	p	s	30	v	w	x	1	q	2	3	12	13	14	15	17	18	19	21	22	23	24	26	t	29	31	32	33	d	m	7	u	i	11	28	20	27	8	9	h	6	z	25	10	5	f	r	o	34
knee	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	?	1	1	1	1	1	0	1	?	?	?
knee	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	0	0	0	?	?	?
knee	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	0	0	0	?	?	?
knee	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	0	1	0	?	?	?
knee	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	?	0	0	0	0	0	0	0	?	?	?
knee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	?	0	0	0	0	0	0	0	?	?	?
hand	1	0	0	0	1	1	0	1	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1
hand	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hand	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hand	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hand	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
belly	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	?	0	0	1	0	0	0	1	0	1	0
belly	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	0	0	0	0	0	0
belly	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	?	0	0	0	0	0	0	0	1	0	0
belly	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	?	0	0	0	1	1	1	0	0	0	1
belly	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	0	0	0	0	0	0
belly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	?	0	0	0	0	0	0	0	0	0	0
belly	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	?	1	1	0	0	0	0	0	0	0	0
neck	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	0	0	0	0	0	0
neck	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	?	0	0	1	1	1	1	0	1	0	0
neck	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	0	0	0	0	0	0
neck	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	1	1	0	0	0	0	0	0	0	0
neck	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	?	0	0	0	0	0	0	1	0	1	1
breast	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	?	1	1	1	1	?	1	1	1	1	1	1	?	?	?	1
breast	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	?	0	0	0	0	0	0	?	?	?	0
breast	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	?	0	0	0	0	?	0	0	0	0	0	0	?	?	?	0
breast	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	?	0	0	0	0	0	0	?	?	?	0
heart	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	0	1	1	1	0	0	0	1	1	0	0	1	1	0	0	1	0	1	1	?	1	1	0	1	1	0	0	?	1	1	0	0	0	1	?	?	1	1
heart	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	?	0	0	0	0	0	0	0	?	0	0	1	1	1	0	?	?	0	0
heart	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	?	0	0	1	0	0	0	0	?	0	0	0	0	0	0	?	?	0	0
heart	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	0	0	0	?	0	0	0	0	0	0	?	?	0	0
heart	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	0	1	1	?	0	0	0	0	0	0	?	?	0	0
liver	0	1	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	?	1	?	1	1	1	?	?	?	0	?
liver	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	?	0	0	0	?	?	?	0	?
liver	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	?	0	?	0	0	0	?	?	?	1	?
liver	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	?	0	?	0	0	0	?	?	?	0	?
drink	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	1	0	1	1	0	0	1	0	?	1	1	0	1	0	0	1	1	?	1	1	1	1
drink	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	?	0	0	0	0	0	0	0	0	?	0	0	0	0
drink	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	?	0	0	0	0	0	0	0	0	?	0	0	0	0
drink	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	?	0	0	0	0	0	0	0	0	?	0	0	0	0
drink	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	0	0	0	0	?	0	0	0	0
drink	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	1	0	0	0	?	0	0	0	0
drink	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	1	0	0	1	0	0	?	0	0	0	0
eat	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1
eat	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
eat	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
eat	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	1	0
eat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bite	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	?	?	1	0	1	?	0	0	?	1	?	0	?	?	?	?	0	?	?
bite	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	?	?	0	0	0	?	1	1	?	0	?	0	?	?	?	?	0	?	?
bite	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	?	?	0	0	0	?	0	0	?	0	?	0	?	?	?	?	0	?	?
bite	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	1	0	0	0	1	1	0	1	0	1	0	1	0	1	0	0	0	0	1	1	0	?	?	0	1	0	?	0	0	?	0	?	1	?	?	?	?	1	?	?
bite	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	?	0	0	0	?	0	0	?	0	?	0	?	?	?	?	0	?	?
ash	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	?	0	1	0	0	1	0	0	0	1	0	1	1	?	1	0	1	?	?	?	?	0	0	1	?	?	?	?	?	?	?
ash	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	?	0	0	0	0	0	0	0	1	0	0	0	0	?	0	0	0	?	?	?	?	0	0	0	?	?	?	?	?	?	?
ash	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	?	0	0	0	0	0	0	0	0	0	1	0	0	?	0	0	0	?	?	?	?	0	0	0	?	?	?	?	?	?	?
ash	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	?	1	0	0	1	0	0	1	0	0	0	0	0	?	0	1	0	?	?	?	?	1	1	0	?	?	?	?	?	?	?
ash	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	?	0	0	1	0	0	1	0	0	0	0	0	0	?	0	0	0	?	?	?	?	0	0	0	?	?	?	?	?	?	?
ash	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	?	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	?	?	?	?	0	0	0	?	?	?	?	?	?	?
ash	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	?	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	?	?	?	?	0	0	0	?	?	?	?	?	?	?
ash	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	?	?	?	?	0	0	0	?	?	?	?	?	?	?
burn	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	?	0	1	0	0	?	0	0	0	?	1	0	?	0	0	0	0	0	?	?	?	?	0
burn	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	?	1	0	0	0	?	1	0	1	?	0	0	?	0	1	1	1	1	?	?	?	?	0
burn	0	1	0	1	0	0	1	1	0	0	0	1	0	1	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	?	0	0	0	0	?	0	0	0	?	0	0	?	0	0	0	0	0	?	?	?	?	0
burn	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	?	0	0	1	1	?	0	1	0	?	0	0	?	1	0	0	0	0	?	?	?	?	1
burn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	?	0	0	0	0	?	0	0	0	?	0	1	?	0	0	0	0	0	?	?	?	?	0
burn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	?	0	0	0	?	0	0	?	0	0	0	0	0	?	?	?	?	0
see	1	1	1	1	1	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	?	1	1	?	0	0	0	?	1	1	?	0	?	1	1	1	1	?	?	?	1
see	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	?	0	0	?	1	1	1	?	0	0	?	1	?	0	0	0	0	?	?	?	0
hear	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	?	1	1	?	1	1	1	?	0	0	?	1	1	1	?	?	1	?	1	1	?
hear	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	?	0	0	0	?	0	0	?	0	0	0	?	?	0	?	0	0	?
hear	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	?	0	0	0	?	1	1	?	0	0	0	?	?	0	?	0	0	?
hear	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	?	0	0	0	?	0	0	?	0	0	0	?	?	0	?	0	0	?
know	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	?	1	1	1	1	1	1	1	1	1	1	1	1	1
sleep	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	?	0	0	0	0	0	0	?	0	0	0
sleep	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	0	?	0	0	1	1	1	0	?	1	0	1
sleep	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	?	0	0	0	0	0	1	?	0	0	0
sleep	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	?	1	1	0	0	0	0	?	0	1	0
sleep	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	0	0	?	0	0	0
sleep	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	?	0	0	0	0	0	0	?	0	0	0
sleep	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	0	0	?	0	0	0
sleep	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	0	0	?	0	0	0
sleep	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	0	0	?	0	0	0
die	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	?	1	1	?	1	?	0	0	0	0	0	?	?	?
die	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	?	0	0	?	0	?	1	1	1	1	1	?	?	?
die	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	?	0	?	0	0	0	0	0	?	?	?
die	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	?	0	0	?	0	?	0	0	0	0	0	?	?	?
die	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	?	0	?	0	0	0	0	0	?	?	?
die	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	?	0	?	0	0	0	0	0	?	?	?
die	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	?	0	?	0	0	0	0	0	?	?	?
die	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	?	0	?	0	0	0	0	0	?	?	?
die	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	?	0	0	?	0	?	0	0	0	0	0	?	?	?
die	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	?	0	?	0	0	0	0	0	?	?	?
kill	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	1	1	?	0	0	1	0	0	?	?	0	?	1	1	?	?	?	?	?	?
kill	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	1	0	?	?	0	?	0	0	?	?	?	?	?	?
kill	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	0	?	?	0	?	0	0	?	?	?	?	?	?
kill	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	0	?	?	0	?	0	0	?	?	?	?	?	?
kill	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	?	0	0	0	0	1	?	?	0	?	0	0	?	?	?	?	?	?
kill	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	1	0	0	0	?	?	0	?	0	0	?	?	?	?	?	?
kill	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	?	0	0	0	0	0	?	?	1	?	0	0	?	?	?	?	?	?
kill	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	?	0	0	0	0	0	?	?	0	?	0	0	?	?	?	?	?	?
kill	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	?	0	0	0	0	0	?	?	0	?	0	0	?	?	?	?	?	?
kill	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	0	?	?	0	?	0	0	?	?	?	?	?	?
kill	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	0	0	?	?	0	?	0	0	?	?	?	?	?	?
kill	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	?	1	0	0	0	0	?	?	0	?	0	0	?	?	?	?	?	?
swim	1	0	1	1	1	0	1	0	0	0	1	1	0	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	0	1	1	0	1	1	?	0	0	0	?	?	0	?	1	?	1	?	?	?	?	?	?	?
swim	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	?	?	0	?	0	?	0	?	?	?	?	?	?	?
swim	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	?	0	1	1	?	?	1	?	0	?	0	?	?	?	?	?	?	?
swim	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	?	?	0	?	0	?	0	?	?	?	?	?	?	?
swim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	?	0	0	0	?	?	0	?	0	?	0	?	?	?	?	?	?	?
swim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	?	0	0	0	?	?	0	?	0	?	0	?	?	?	?	?	?	?
swim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	?	1	0	0	?	?	0	?	0	?	0	?	?	?	?	?	?	?
